% Model:              Untitled.mph
% Version:            COMSOL 6.3.0.335
% Date:               Jul 25 2025, 11:54
% Dimension:          2
% Nodes:              49
% Expressions:        78
% Description:        outpu, y-coordinate, Time, Displacement field, X-component, Displacement field, Y-component, Temperature
% Length unit:        m
% X                       Y                        x (m) @ t=0              y (m) @ t=0              t (s) @ t=0              u (m) @ t=0              v (m) @ t=0              T (K) @ t=0              x (m) @ t=50000          y (m) @ t=50000          t (s) @ t=50000          u (m) @ t=50000          v (m) @ t=50000          T (K) @ t=50000          x (m) @ t=1E5            y (m) @ t=1E5            t (s) @ t=1E5            u (m) @ t=1E5            v (m) @ t=1E5            T (K) @ t=1E5            x (m) @ t=1.5E5          y (m) @ t=1.5E5          t (s) @ t=1.5E5          u (m) @ t=1.5E5          v (m) @ t=1.5E5          T (K) @ t=1.5E5          x (m) @ t=2E5            y (m) @ t=2E5            t (s) @ t=2E5            u (m) @ t=2E5            v (m) @ t=2E5            T (K) @ t=2E5            x (m) @ t=2.5E5          y (m) @ t=2.5E5          t (s) @ t=2.5E5          u (m) @ t=2.5E5          v (m) @ t=2.5E5          T (K) @ t=2.5E5          x (m) @ t=3E5            y (m) @ t=3E5            t (s) @ t=3E5            u (m) @ t=3E5            v (m) @ t=3E5            T (K) @ t=3E5            x (m) @ t=3.5E5          y (m) @ t=3.5E5          t (s) @ t=3.5E5          u (m) @ t=3.5E5          v (m) @ t=3.5E5          T (K) @ t=3.5E5          x (m) @ t=4E5            y (m) @ t=4E5            t (s) @ t=4E5            u (m) @ t=4E5            v (m) @ t=4E5            T (K) @ t=4E5            x (m) @ t=4.5E5          y (m) @ t=4.5E5          t (s) @ t=4.5E5          u (m) @ t=4.5E5          v (m) @ t=4.5E5          T (K) @ t=4.5E5          x (m) @ t=5E5            y (m) @ t=5E5            t (s) @ t=5E5            u (m) @ t=5E5            v (m) @ t=5E5            T (K) @ t=5E5            x (m) @ t=5.5E5          y (m) @ t=5.5E5          t (s) @ t=5.5E5          u (m) @ t=5.5E5          v (m) @ t=5.5E5          T (K) @ t=5.5E5          x (m) @ t=6E5            y (m) @ t=6E5            t (s) @ t=6E5            u (m) @ t=6E5            v (m) @ t=6E5            T (K) @ t=6E5
0.04999996729046299       0.6333273793562527       0.04999996729046299      0.6333273793562527       0                        0.0029182076256444524    2.7273274754622553E-4    302.6043716717723        0.04999996729046299      0.6333273793562527       50000                    0.002918640932134562     4.590842378561308E-4     343.1500317133478        0.04999996729046299      0.6333273793562527       100000                   0.002918640932136986     4.5908423872313627E-4    343.1500319030851        0.04999996729046299      0.6333273793562527       150000                   0.00291864093210832      4.5908424193123943E-4    343.1500326094419        0.04999996729046299      0.6333273793562527       200000                   0.002918640932081762     4.5908424271008343E-4    343.1500327810868        0.04999996729046299      0.6333273793562527       250000                   0.0029186409320905164    4.590842425696829E-4     343.1500327502268        0.04999996729046299      0.6333273793562527       300000                   0.0029186409321134113    4.5908424242908707E-4    343.1500327192732        0.04999996729046299      0.6333273793562527       350000                   0.002918640932134183     4.590842423720992E-4     343.15003270671815       0.04999996729046299      0.6333273793562527       400000                   0.0029186409321381728    4.590842423739789E-4     343.1500327071301        0.04999996729046299      0.6333273793562527       450000                   0.0029186409321006433    4.5908424239575436E-4    343.15003271192654       0.04999996729046299      0.6333273793562527       500000                   0.0029186409321071884    4.5908424238922497E-4    343.1500327104895        0.04999996729046299      0.6333273793562527       550000                   0.0029186409321062846    4.59084242385463E-4      343.15003270966105       0.04999996729046299      0.6333273793562527       600000                   0.002918640932120107     4.5908424238445665E-4    343.15003270944254
0                         0.6666666666666667       0                        0.6666666666666666       0                        0.003192243914749182     7.690818851088761E-4     393.1499999999999        0                        0.6666666666666666       50000                    0.003178105845346406     9.652037308469087E-4     393.1499999999999        0                        0.6666666666666666       100000                   0.0031781058452800604    9.652037317594781E-4     393.1499999999999        0                        0.6666666666666666       150000                   0.003178105844993609     9.652037351327506E-4     393.1499999999999        0                        0.6666666666666666       200000                   0.0031781058449026917    9.652037359490852E-4     393.1499999999999        0                        0.6666666666666666       250000                   0.0031781058449233987    9.652037358024887E-4     393.1499999999999        0                        0.6666666666666666       300000                   0.0031781058449595265    9.652037356575548E-4     393.1499999999999        0                        0.6666666666666666       350000                   0.003178105844986677     9.65203735600328E-4      393.1499999999999        0                        0.6666666666666666       400000                   0.003178105844990848     9.652037356028022E-4     393.1499999999999        0                        0.6666666666666666       450000                   0.0031781058449481983    9.652037356206402E-4     393.1499999999999        0                        0.6666666666666666       500000                   0.0031781058449559113    9.65203735614748E-4      393.1499999999999        0                        0.6666666666666666       550000                   0.003178105844955191     9.652037356106119E-4     393.1499999999999        0                        0.6666666666666666       600000                   0.003178105844970361     9.652037356114592E-4     393.1499999999999
0.1                       0.6666666666666666       0.10000000000000002      0.6666666666666666       0                        0.0032350509834430676    -1.9507382543693032E-4   293.15                   0.10000000000000002      0.6666666666666666       50000                    0.003250105844626193     9.727187322545728E-7     293.15                   0.10000000000000002      0.6666666666666666       100000                   0.003250105844697706     9.727196443404218E-7     293.15                   0.10000000000000002      0.6666666666666666       150000                   0.0032501058449211973    9.727230260547417E-7     293.15                   0.10000000000000002      0.6666666666666666       200000                   0.003250105844954065     9.727238497886925E-7     293.15                   0.10000000000000002      0.6666666666666666       250000                   0.00325010584495246      9.72723700794753E-7      293.15                   0.10000000000000002      0.6666666666666666       300000                   0.003250105844966241     9.72723549691449E-7      293.15                   0.10000000000000002      0.6666666666666666       350000                   0.0032501058449843335    9.727234869183968E-7     293.15                   0.10000000000000002      0.6666666666666666       400000                   0.003250105844988803     9.727234883993842E-7     293.15                   0.10000000000000002      0.6666666666666666       450000                   0.0032501058449496173    9.727235164109139E-7     293.15                   0.10000000000000002      0.6666666666666666       500000                   0.0032501058449562956    9.727235085541304E-7     293.15                   0.10000000000000002      0.6666666666666666       550000                   0.003250105844954975     9.727235047696359E-7     293.15                   0.10000000000000002      0.6666666666666666       600000                   0.003250105844969988     9.727235018052541E-7     293.15
0.04999958930630413       0.6999875879545939       0.04999958930630413      0.6999875879545939       0                        0.0035609068786803563    3.01271804197839E-4      302.6044583826894        0.04999958930630413      0.6999875879545939       50000                    0.0035613902491940515    5.070834449712639E-4     343.1504096903989        0.04999958930630413      0.6999875879545939       100000                   0.0035613902491967975    5.070834459301883E-4     343.1504098834262        0.04999958930630413      0.6999875879545939       150000                   0.003561390249162473     5.070834494781827E-4     343.1504105934852        0.04999958930630413      0.6999875879545939       200000                   0.003561390249130956     5.070834503395342E-4     343.15041076569514       0.04999958930630413      0.6999875879545939       250000                   0.0035613902491413124    5.070834501842565E-4     343.15041073458355       0.04999958930630413      0.6999875879545939       300000                   0.0035613902491683437    5.070834500287643E-4     343.1504107034621        0.04999958930630413      0.6999875879545939       350000                   0.0035613902491928306    5.070834499657394E-4     343.15041069085584       0.04999958930630413      0.6999875879545939       400000                   0.0035613902491974827    5.070834499678198E-4     343.1504106912785        0.04999958930630413      0.6999875879545939       450000                   0.0035613902491531406    5.070834499919011E-4     343.1504106960985        0.04999958930630413      0.6999875879545939       500000                   0.0035613902491610015    5.070834499846792E-4     343.15041069465354       0.04999958930630413      0.6999875879545939       550000                   0.00356139024915986      5.070834499805191E-4     343.15041069382056       0.04999958930630413      0.6999875879545939       600000                   0.003561390249176235     5.070834499794071E-4     343.1504106936009
0                         0.7333333333333334       0                        0.7333333333333334       0                        0.0038670146009335527    8.456199843787333E-4     393.1499999999999        0                        0.7333333333333334       50000                    0.003852926520095012     0.0010612037303676027    393.1499999999999        0                        0.7333333333333334       100000                   0.0038529265200266728    0.0010612037313728294    393.1499999999999        0                        0.7333333333333334       150000                   0.003852926519733209     0.0010612037350868813    393.1499999999999        0                        0.7333333333333334       200000                   0.0038529265196372304    0.001061203735985781     393.1499999999999        0                        0.7333333333333334       250000                   0.0038529265196597107    0.001061203735824297     393.1499999999999        0                        0.7333333333333334       300000                   0.0038529265197001       0.001061203735664518     393.1499999999999        0                        0.7333333333333334       350000                   0.0038529265197310373    0.0010612037356013274    393.1499999999999        0                        0.7333333333333334       400000                   0.0038529265197358724    0.001061203735604018     393.1499999999999        0                        0.7333333333333334       450000                   0.0038529265196862645    0.0010612037356239757    393.1499999999999        0                        0.7333333333333334       500000                   0.003852926519695347     0.0010612037356174553    393.1499999999999        0                        0.7333333333333334       550000                   0.003852926519694375     0.0010612037356129023    393.1499999999999        0                        0.7333333333333334       600000                   0.003852926519712153     0.00106120373561372      393.1499999999999
0.1                       0.7333333333333333       0.10000000000000002      0.7333333333333333       0                        0.003909821243863425     -2.1453534102563042E-4   293.15                   0.10000000000000002      0.7333333333333333       50000                    0.003924926519368351     9.727182479302273E-7     293.15                   0.10000000000000002      0.7333333333333333       100000                   0.003924926519442509     9.727192526597385E-7     293.15                   0.10000000000000002      0.7333333333333333       150000                   0.003924926519661442     9.727229755195607E-7     293.15                   0.10000000000000002      0.7333333333333333       200000                   0.003924926519689266     9.727238820931277E-7     293.15                   0.10000000000000002      0.7333333333333333       250000                   0.003924926519689171     9.72723718101773E-7      293.15                   0.10000000000000002      0.7333333333333333       300000                   0.0039249265197070955    9.727235519559821E-7     293.15                   0.10000000000000002      0.7333333333333333       350000                   0.003924926519728957     9.727234830417483E-7     293.15                   0.10000000000000002      0.7333333333333333       400000                   0.003924926519734109     9.727234847130974E-7     293.15                   0.10000000000000002      0.7333333333333333       450000                   0.0039249265196879745    9.727235152327393E-7     293.15                   0.10000000000000002      0.7333333333333333       500000                   0.003924926519696016     9.727235066149889E-7     293.15                   0.10000000000000002      0.7333333333333333       550000                   0.0039249265196944425    9.727235024453336E-7     293.15                   0.10000000000000002      0.7333333333333333       600000                   0.003924926519712061     9.727234992988252E-7     293.15
0.049997701349960254      0.766601710293052        0.049997701349960254     0.766601710293052        0                        0.004267082265843696     3.2980710736828884E-4    302.6049181639966        0.049997701349960254     0.766601710293052        50000                    0.004267615365741668     5.550669276780944E-4     343.15229763488          0.049997701349960254     0.766601710293052        100000                   0.004267615365744738     5.550669287318477E-4     343.1522978375762        0.049997701349960254     0.766601710293052        150000                   0.004267615365704505     5.550669326210596E-4     343.15229855092485       0.049997701349960254     0.766601710293052        200000                   0.004267615365667852     5.550669335648678E-4     343.1522987226544        0.049997701349960254     0.766601710293052        250000                   0.004267615365679889     5.550669333945552E-4     343.1522986910566        0.049997701349960254     0.766601710293052        300000                   0.004267615365711178     5.550669332241037E-4     343.1522986597706        0.049997701349960254     0.766601710293052        350000                   0.004267615365739496     5.550669331550354E-4     343.1522986471619        0.049997701349960254     0.766601710293052        400000                   0.00426761536574483      5.550669331573262E-4     343.1522986476197        0.049997701349960254     0.766601710293052        450000                   0.004267615365693418     5.550669331837206E-4     343.1522986524551        0.049997701349960254     0.766601710293052        500000                   0.004267615365702685     5.55066933175804E-4      343.15229865100173       0.049997701349960254     0.766601710293052        550000                   0.0042676153657012815    5.550669331712432E-4     343.1522986501648        0.049997701349960254     0.766601710293052        600000                   0.00426761536572031      5.550669331700256E-4     343.1522986499442
0                         0.8                      0                        0.8000000000000002       0                        0.004605790588665802     9.221587474030212E-4     393.1499999999999        0                        0.8000000000000002       50000                    0.0045917471948434775    0.0011572037298813443    393.1499999999999        0                        0.8000000000000002       100000                   0.004591747194773576     0.0011572037309842027    393.1499999999999        0                        0.8000000000000002       150000                   0.0045917471944750925    0.0011572037350408694    393.1499999999999        0                        0.8000000000000002       200000                   0.004591747194374454     0.0011572037360221541    393.1499999999999        0                        0.8000000000000002       250000                   0.004591747194398686     0.001157203735845513     393.1499999999999        0                        0.8000000000000002       300000                   0.004591747194443347     0.0011572037356707705    393.1499999999999        0                        0.8000000000000002       350000                   0.0045917471944781265    0.0011572037356015856    393.1499999999999        0                        0.8000000000000002       400000                   0.004591747194483641     0.0011572037356045028    393.1499999999999        0                        0.8000000000000002       450000                   0.004591747194426875     0.0011572037356266454    393.1499999999999        0                        0.8000000000000002       500000                   0.004591747194437398     0.0011572037356194786    393.1499999999999        0                        0.8000000000000002       550000                   0.004591747194436159     0.0011572037356145188    393.1499999999999        0                        0.8000000000000002       600000                   0.00459174719445663      0.001157203735615282     393.1499999999999
0.10000000000000002       0.8                      0.10000000000000002      0.8000000000000002       0                        0.004648585240281043     -2.3399461211627722E-4   293.15                   0.10000000000000002      0.8000000000000002       50000                    0.004663747194116014     9.72717758409079E-7      293.15                   0.10000000000000002      0.8000000000000002       100000                   0.004663747194192409     9.727188607397112E-7     293.15                   0.10000000000000002      0.8000000000000002       150000                   0.004663747194404387     9.727229264512E-7        293.15                   0.10000000000000002      0.8000000000000002       200000                   0.0046637471944264534    9.72723915597066E-7      293.15                   0.10000000000000002      0.8000000000000002       250000                   0.004663747194428026     9.727237363747942E-7     293.15                   0.10000000000000002      0.8000000000000002       300000                   0.004663747194450295     9.727235551303885E-7     293.15                   0.10000000000000002      0.8000000000000002       350000                   0.004663747194476058     9.72723480101146E-7      293.15                   0.10000000000000002      0.8000000000000002       400000                   0.004663747194481904     9.727234819859156E-7     293.15                   0.10000000000000002      0.8000000000000002       450000                   0.0046637471944286       9.727235149605332E-7     293.15                   0.10000000000000002      0.8000000000000002       500000                   0.004663747194438082     9.727235055942695E-7     293.15                   0.10000000000000002      0.8000000000000002       550000                   0.004663747194436246     9.727235010280656E-7     293.15                   0.10000000000000002      0.8000000000000002       600000                   0.00466374719445656      9.72723497722407E-7      293.15
0.049991831207341984      0.8329901466872914       0.049991831207341984     0.8329901466872914       0                        0.005034437310978717     3.583097022501345E-4     302.60756332355885       0.049991831207341984     0.8329901466872914       50000                    0.0050350197378170635    6.029394599624095E-4     343.15816778681136       0.049991831207341984     0.8329901466872914       100000                   0.005035019737820473     6.02939461113081E-4      343.1581679908393        0.049991831207341984     0.8329901466872914       150000                   0.005035019737774173     6.029394653407667E-4     343.1581686954367        0.049991831207341984     0.8329901466872914       200000                   0.005035019737732263     6.029394663659532E-4     343.1581688645037        0.049991831207341984     0.8329901466872914       250000                   0.005035019737746025     6.029394661806156E-4     343.15816883314534       0.049991831207341984     0.8329901466872914       300000                   0.005035019737781649     6.029394659953203E-4     343.1581688022345        0.049991831207341984     0.8329901466872914       350000                   0.005035019737813861     6.029394659202761E-4     343.1581687898051        0.049991831207341984     0.8329901466872914       400000                   0.005035019737819887     6.029394659227858E-4     343.1581687902715        0.049991831207341984     0.8329901466872914       450000                   0.005035019737761254     6.029394659514711E-4     343.15816879504456       0.049991831207341984     0.8329901466872914       500000                   0.005035019737771991     6.029394659428643E-4     343.15816879360824       0.049991831207341984     0.8329901466872914       550000                   0.00503501973777032      6.029394659379057E-4     343.1581687927814        0.049991831207341984     0.8329901466872914       600000                   0.005035019737792063     6.029394659365837E-4     343.1581687925636
0                         0.8666666666666667       0                        0.8666666666666667       0                        0.005408541742511392     9.98625399770512E-4      393.1499999999999        0                        0.8666666666666667       50000                    0.005394567869582512     0.0012532037293973425    393.1499999999999        0                        0.8666666666666667       100000                   0.00539456786951668      0.0012532037305987877    393.1499999999999        0                        0.8666666666666667       150000                   0.00539456786921845      0.0012532037349949272    393.1499999999999        0                        0.8666666666666667       200000                   0.005394567869113766     0.0012532037360576075    393.1499999999999        0                        0.8666666666666667       250000                   0.005394567869139381     0.00125320373586586      393.1499999999999        0                        0.8666666666666667       300000                   0.005394567869188137     0.0012532037356762582    393.1499999999999        0                        0.8666666666666667       350000                   0.005394567869226752     0.0012532037356011213    393.1499999999999        0                        0.8666666666666667       400000                   0.005394567869232971     0.0012532037356042683    393.1499999999999        0                        0.8666666666666667       450000                   0.005394567869168937     0.0012532037356286238    393.1499999999999        0                        0.8666666666666667       500000                   0.00539456786918095      0.001253203735620796     393.1499999999999        0                        0.8666666666666667       550000                   0.00539456786917944      0.001253203735615442     393.1499999999999        0                        0.8666666666666667       600000                   0.005394567869202655     0.001253203735616131     393.1499999999999
0.1                       0.8666666666666667       0.10000000000000002      0.8666666666666667       0                        0.005451369647705764     -2.5352158661746135E-4   293.15                   0.10000000000000002      0.8666666666666667       50000                    0.00546656786887626      9.727172726934604E-7     293.15                   0.10000000000000002      0.8666666666666667       100000                   0.0054665678689493164    9.727184735542166E-7     293.15                   0.10000000000000002      0.8666666666666667       150000                   0.005466567869148838     9.727228788153552E-7     293.15                   0.10000000000000002      0.8666666666666667       200000                   0.005466567869164353     9.727239494299713E-7     293.15                   0.10000000000000002      0.8666666666666667       250000                   0.005466567869168022     9.727237550678974E-7     293.15                   0.10000000000000002      0.8666666666666667       300000                   0.0054665678691949516    9.727235588966538E-7     293.15                   0.10000000000000002      0.8666666666666667       350000                   0.005466567869224754     9.727234778460372E-7     293.15                   0.10000000000000002      0.8666666666666667       400000                   0.005466567869231285     9.727234799494026E-7     293.15                   0.10000000000000002      0.8666666666666667       450000                   0.005466567869170623     9.727235153091421E-7     293.15                   0.10000000000000002      0.8666666666666667       500000                   0.00546656786918162      9.727235052168121E-7     293.15                   0.10000000000000002      0.8666666666666667       550000                   0.005466567869179528     9.727235002496913E-7     293.15                   0.10000000000000002      0.8666666666666667       600000                   0.005466567869202588     9.727234968090714E-7     293.15
0.04998169773044379       0.8981684267626641       0.04998169773044379      0.8981684267626641       0                        0.00584953994823063      3.864312395306379E-4     302.6220009572121        0.04998169773044379      0.8981684267626641       50000                    0.0058501744968728       6.500069794610083E-4     343.16830131047413       0.04998169773044379      0.8981684267626641       100000                   0.005850174496876578     6.50006980702095E-4      343.1683014934774        0.04998169773044379      0.8981684267626641       150000                   0.005850174496824265     6.500069852532417E-4     343.16830217329215       0.04998169773044379      0.8981684267626641       200000                   0.005850174496777153     6.500069863565188E-4     343.1683023384298        0.04998169773044379      0.8981684267626641       250000                   0.005850174496792625     6.50006986156907E-4      343.16830230871443       0.04998169773044379      0.8981684267626641       300000                   0.005850174496832546     6.500069859574305E-4     343.16830227892314       0.04998169773044379      0.8981684267626641       350000                   0.005850174496868625     6.50006985876661E-4      343.1683022668423        0.04998169773044379      0.8981684267626641       400000                   0.00585017449687533      6.500069858793718E-4     343.1683022672402        0.04998169773044379      0.8981684267626641       450000                   0.0058501744968094994    6.500069859102496E-4     343.16830227185613       0.04998169773044379      0.8981684267626641       500000                   0.005850174496821726     6.500069859009845E-4     343.1683022704731        0.04998169773044379      0.8981684267626641       550000                   0.0058501744968198046    6.500069858956465E-4     343.16830226967573       0.04998169773044379      0.8981684267626641       600000                   0.0058501744968442486    6.500069858942247E-4     343.1683022694655
0                         0.9333333333333333       0                        0.9333333333333332       0                        0.006274506734856254     0.0010751532449612842    393.1499999999999        0                        0.9333333333333332       50000                    0.006261388544298305     0.001349203728937256     393.1499999999999        0                        0.9333333333333332       100000                   0.006261388544244038     0.0013492037302264414    393.1499999999999        0                        0.9333333333333332       150000                   0.006261388543960972     0.0013492037349490161    393.1499999999999        0                        0.9333333333333332       200000                   0.006261388543855356     0.001349203736091021     393.1499999999999        0                        0.9333333333333332       250000                   0.006261388543881586     0.0013492037358850146    393.1499999999999        0                        0.9333333333333332       300000                   0.006261388543933794     0.0013492037356811193    393.1499999999999        0                        0.9333333333333332       350000                   0.006261388543976028     0.0013492037356001938    393.1499999999999        0                        0.9333333333333332       400000                   0.00626138854398298      0.001349203735603533     393.1499999999999        0                        0.9333333333333332       450000                   0.006261388543911696     0.0013492037356300664    393.1499999999999        0                        0.9333333333333332       500000                   0.00626138854392519      0.0013492037356215858    393.1499999999999        0                        0.9333333333333332       550000                   0.006261388543923406     0.0013492037356158538    393.1499999999999        0                        0.9333333333333332       600000                   0.006261388543949385     0.0013492037356164532    393.1499999999999
0.1                       0.9333333333333333       0.10000000000000002      0.9333333333333332       0                        0.006318933568527601     -2.7297170108954655E-4   293.15                   0.10000000000000002      0.9333333333333332       50000                    0.006333388543661067     9.727168123759622E-7     293.15                   0.10000000000000002      0.9333333333333332       100000                   0.006333388543723365     9.727181008513437E-7     293.15                   0.10000000000000002      0.9333333333333332       150000                   0.006333388543895456     9.727228322776653E-7     293.15                   0.10000000000000002      0.9333333333333332       200000                   0.0063333885439012735    9.7272398214689E-7       293.15                   0.10000000000000002      0.9333333333333332       250000                   0.006333388543907839     9.727237735221771E-7     293.15                   0.10000000000000002      0.9333333333333332       300000                   0.006333388543940113     9.72723563047215E-7      293.15                   0.10000000000000002      0.9333333333333332       350000                   0.006333388543974219     9.727234761895897E-7     293.15                   0.10000000000000002      0.9333333333333332       400000                   0.006333388543981413     9.727234784832777E-7     293.15                   0.10000000000000002      0.9333333333333332       450000                   0.00633338854391323      9.727235160921083E-7     293.15                   0.10000000000000002      0.9333333333333332       500000                   0.006333388543925798     9.727235053253371E-7     293.15                   0.10000000000000002      0.9333333333333332       550000                   0.006333388543923481     9.72723499970425E-7      293.15                   0.10000000000000002      0.9333333333333332       600000                   0.006333388543949316     9.727234964168505E-7     293.15
0.049898469276684836      0.956021140696407        0.049898469276684836     0.9560211406964071       0                        0.006624242144272899     4.106752191532157E-4     302.6605541326732        0.049898469276684836     0.9560211406964071       50000                    0.006624905526019797     6.928254832313407E-4     343.25152980563274       0.049898469276684836     0.9560211406964071       100000                   0.006624905526023858     6.928254845507471E-4     343.2515299665872        0.049898469276684836     0.9560211406964071       150000                   0.00662490552596588      6.92825489408055E-4      343.2515306268377        0.049898469276684836     0.9560211406964071       200000                   0.0066249055259140766    6.928254905862959E-4     343.2515307896677        0.049898469276684836     0.9560211406964071       250000                   0.00662490552593109      6.928254903734624E-4     343.25153076146177       0.049898469276684836     0.9560211406964071       300000                   0.0066249055259748465    6.928254901605847E-4     343.251530732567         0.049898469276684836     0.9560211406964071       350000                   0.006624905526014372     6.928254900743547E-4     343.2515307207265        0.049898469276684836     0.9560211406964071       400000                   0.006624905526021684     6.928254900772309E-4     343.2515307210497        0.049898469276684836     0.9560211406964071       450000                   0.006624905525949431     6.928254901101793E-4     343.2515307255457        0.049898469276684836     0.9560211406964071       500000                   0.0066249055259629775    6.928254901002929E-4     343.2515307242058        0.049898469276684836     0.9560211406964071       550000                   0.006624905525960844     6.928254900945965E-4     343.25153072343215       0.049898469276684836     0.9560211406964071       600000                   0.006624905525987696     6.928254900930848E-4     343.25153072322786
0                         1                        0                        1                        0                        0.007211575672933923     0.0011614696910876735    393.15                   0                        1                        50000                    0.007192209219172048     0.0014452037287147048    393.15                   0                        1                        100000                   0.007192209219100559     0.0014452037300433321    393.15                   0                        1                        150000                   0.007192209218719839     0.0014452037349257944    393.15                   0                        1                        200000                   0.00719220921858568      0.0014452037361071693    393.15                   0                        1                        250000                   0.007192209218617394     0.0014452037358943116    393.15                   0                        1                        300000                   0.007192209218677996     0.0014452037356834186    393.15                   0                        1                        350000                   0.0071922092187258636    0.0014452037355996306    393.15                   0                        1                        400000                   0.007192209218733484     0.0014452037356030491    393.15                   0                        1                        450000                   0.007192209218654171     0.0014452037356306644    393.15                   0                        1                        500000                   0.007192209218669385     0.001445203735621867     393.15                   0                        1                        550000                   0.0071922092186674546    0.0014452037356159442    393.15                   0                        1                        600000                   0.0071922092186962345    0.0014452037356164954    393.15
0.1                       1                        0.1                      1                        0                        0.007243321465209331     -2.826044540902093E-4    293.15                   0.1                      1                        50000                    0.007264209218286486     9.727165908582005E-7     293.15                   0.1                      1                        100000                   0.007264209218367153     9.727179185636748E-7     293.15                   0.1                      1                        150000                   0.007264209218625754     9.727228090640463E-7     293.15                   0.1                      1                        200000                   0.007264209218649806     9.727239980958679E-7     293.15                   0.1                      1                        250000                   0.007264209218654355     9.727237826552415E-7     293.15                   0.1                      1                        300000                   0.0072642092186869876    9.72723565214832E-7      293.15                   0.1                      1                        350000                   0.007264209218723369     9.727234755039574E-7     293.15                   0.1                      1                        400000                   0.00726420921873129      9.727234778758039E-7     293.15                   0.1                      1                        450000                   0.007264209218656332     9.727235165752806E-7     293.15                   0.1                      1                        500000                   0.0072642092186702405    9.727235054827654E-7     293.15                   0.1                      1                        550000                   0.007264209218667561     9.727234999459882E-7     293.15                   0.1                      1                        600000                   0.007264209218696146     9.727234963415064E-7     293.15
0.05                      1                        0.05                     1                        0                        0.007245429430259604     4.21800077170769E-4      302.34880587976255       0.05                     1                        50000                    0.007246209218728828     7.230882222727968E-4     343.14999911880994       0.05                     1                        100000                   0.007246209218733487     7.230882236649863E-4     343.1499992687779        0.05                     1                        150000                   0.007246209218672734     7.230882288266712E-4     343.14999990594293       0.05                     1                        200000                   0.007246209218617755     7.230882300801886E-4     343.15000006386026       0.05                     1                        250000                   0.007246209218635875     7.230882298544049E-4     343.1500000368495        0.05                     1                        300000                   0.007246209218682478     7.230882296282035E-4     343.1500000089775        0.05                     1                        350000                   0.007246209218724596     7.230882295365004E-4     343.1499999975168        0.05                     1                        400000                   0.0072462092187323655    7.230882295395195E-4     343.14999999780855       0.05                     1                        450000                   0.0072462092186552345    7.230882295745522E-4     343.15000000215156       0.05                     1                        500000                   0.007246209218669795     7.230882295640457E-4     343.1500000008595        0.05                     1                        550000                   0.007246209218667493     7.230882295579942E-4     343.1500000001131        0.05                     1                        600000                   0.007246209218696175     7.230882295563843E-4     343.1499999999159
